Purchase Date,Category,Sales Amount,STOCK Quantity,Profit,REGION
7/23/2023,Books,802.994563,19,233.7745306,East
7/24/2023,Electronics,1473.435417,6,278.0319036,South
7/24/2023,Clothing,1295.634906,5,473.4982437,West
7/24/2023,Home Goods,1203.14406,4,468.0327801,West
7/24/2023,Sports,926.4098376,17,288.9230016,East
7/24/2023,Books,1416.989221,3,202.1711645,West
7/25/2023,Electronics,908.8720655,1,115.1512863,West
7/25/2023,Clothing,859.4698455,4,137.1261125,East
7/25/2023,Home Goods,653.5915772,9,112.4156658,West
7/25/2023,Sports,671.3797291,14,157.5282705,East
7/25/2023,Books,1089.517554,2,170.8559914,West
7/26/2023,Electronics,1622.691263,8,443.5907841,East
7/26/2023,Clothing,888.3182547,5,119.4246873,East
7/26/2023,Home Goods,1190.633808,15,262.79893,East
7/26/2023,Sports,664.7745479,18,245.0816711,East
7/26/2023,Books,686.9995471,16,124.6835165,North
7/27/2023,Electronics,681.1100032,2,105.8375044,South
7/27/2023,Clothing,1305.571991,1,176.352827,North
7/27/2023,Home Goods,1087.343292,15,418.5944391,South
7/27/2023,Sports,589.5054884,5,121.7561655,East
7/27/2023,Books,1596.1828,16,263.9649196,East
7/28/2023,Electronics,1163.043814,3,314.0004037,East
7/28/2023,Clothing,1059.94313,3,236.6398586,South
7/28/2023,Home Goods,1140.01487,5,147.7700522,North
7/28/2023,Sports,1151.910093,5,156.2136709,North
7/28/2023,Books,572.6249081,16,191.8579893,West
7/29/2023,Electronics,1132.835658,19,337.1492146,West
7/29/2023,Clothing,1130.449366,13,305.664792,East
7/29/2023,Home Goods,903.1746922,9,98.92792606,South
7/29/2023,Sports,427.6577326,12,109.940516,South
7/29/2023,Books,741.8844968,8,294.401676,North
7/30/2023,Electronics,1145.810887,10,397.6716208,North
7/30/2023,Clothing,535.8088033,6,197.5876696,West
7/30/2023,Home Goods,1346.069029,17,359.6604543,North
7/30/2023,Sports,844.4176063,17,295.864749,West
7/30/2023,Books,1370.14517,14,212.1008224,West
7/31/2023,Electronics,980.599741,15,340.3535039,East
7/31/2023,Clothing,785.6456403,3,82.5139193,North
7/31/2023,Home Goods,1269.092332,17,287.1046775,South
7/31/2023,Sports,991.9504469,6,147.1713665,West
7/31/2023,Books,845.8484149,18,331.0187782,North
08/01/2023,Electronics,783.875543,15,222.4942548,East
08/01/2023,Clothing,771.3152476,15,230.2633014,North
08/01/2023,Home Goods,632.80538,3,139.8261492,West
08/01/2023,Sports,1202.709085,12,414.214574,North
08/01/2023,Books,1273.745017,18,167.8315673,West
08/02/2023,Electronics,957.612081,4,214.4589063,South
08/02/2023,Clothing,471.5899668,15,103.0790949,West
08/02/2023,Home Goods,1089.972232,8,160.2736715,West
08/02/2023,Sports,1029.720723,2,275.0509203,South
08/02/2023,Books,544.8081353,8,136.5987556,East
08/03/2023,Electronics,736.9208648,2,269.6058378,West
08/03/2023,Clothing,665.5648286,12,249.5376676,South
08/03/2023,Home Goods,655.1112403,10,127.3849059,South
08/03/2023,Sports,704.8201351,5,235.6137303,East
08/03/2023,Books,1232.546648,13,366.5797042,South
08/04/2023,Electronics,1165.912026,6,446.4888631,North
08/04/2023,Clothing,409.8790889,6,71.87261806,South
08/04/2023,Home Goods,664.8440615,15,163.0238671,West
08/04/2023,Sports,1149.823321,6,227.1629574,East
08/04/2023,Books,915.8269966,3,319.2082395,East
08/05/2023,Electronics,1452.290068,5,518.6962857,West
08/05/2023,Clothing,792.3543364,6,183.9625373,North
08/05/2023,Home Goods,1404.000917,11,331.7948254,South
08/05/2023,Sports,857.6963674,3,342.466878,West
08/05/2023,Books,1384.709042,17,264.9609732,North
08/06/2023,Electronics,1326.321953,10,380.4236483,East
08/06/2023,Clothing,968.5860224,2,146.5285853,West
08/06/2023,Home Goods,188.9559611,15,61.823536,South
08/06/2023,Sports,1282.853852,9,148.4484978,East
08/06/2023,Books,1333.104694,16,198.5069331,East
08/07/2023,Electronics,1190.871213,13,227.9097743,North
08/07/2023,Clothing,846.7914191,2,320.0356202,South
08/07/2023,Home Goods,952.5208356,3,103.4396938,South
08/07/2023,Sports,992.2536445,16,102.5898594,West
08/07/2023,Books,670.2811538,10,185.336537,North
08/08/2023,Electronics,756.3745204,4,296.6047982,South
08/08/2023,Clothing,1017.332309,15,184.5925067,East
08/08/2023,Home Goods,785.2989959,15,199.4305477,East
08/08/2023,Sports,970.2717099,11,331.5366442,North
08/08/2023,Books,819.1538033,17,137.4734396,North
08/09/2023,Electronics,567.4466722,16,113.2620654,East
08/09/2023,Clothing,1257.19923,13,454.0879965,North
08/09/2023,Home Goods,420.3498512,4,129.5273039,West
08/09/2023,Sports,797.3556469,19,131.4641386,North
08/09/2023,Books,1182.532621,6,241.1983736,South
08/10/2023,Electronics,1214.295681,16,183.8303863,South
08/10/2023,Clothing,971.012899,2,153.4497538,South
08/10/2023,Home Goods,875.2099216,4,320.1743983,West
08/10/2023,Sports,778.9594884,19,174.0126883,South
08/10/2023,Books,889.9805356,15,300.0624137,West
08/11/2023,Electronics,1293.526634,18,146.9296117,East
08/11/2023,Clothing,1156.642764,11,240.7463447,South
08/11/2023,Home Goods,983.505657,7,132.9542723,South
08/11/2023,Sports,860.2533763,3,235.1434774,North
08/11/2023,Books,889.9517002,10,203.127859,West
08/12/2023,Electronics,1449.332962,17,362.6423511,West
08/12/2023,Clothing,1278.413521,4,359.1800583,East
08/12/2023,Home Goods,1162.848505,18,204.748824,North
08/12/2023,Sports,714.3050858,10,241.0344383,South
08/12/2023,Books,796.9014585,4,104.2767694,South
8/13/2023,Electronics,843.8853639,11,298.7912565,West
8/13/2023,Clothing,918.5632794,3,278.2742674,North
8/13/2023,Home Goods,698.1191937,10,214.8156684,West
8/13/2023,Sports,896.8071786,1,257.9208935,North
8/13/2023,Books,624.3476658,16,102.2058329,North
8/14/2023,Electronics,1229.742847,18,139.5746405,North
8/14/2023,Clothing,521.701452,9,125.0002314,North
8/14/2023,Home Goods,1508.069941,10,187.7239671,South
8/14/2023,Sports,981.367201,2,223.6727287,West
8/14/2023,Books,1368.651789,4,208.5745339,East
8/15/2023,Electronics,1350.066363,2,155.4264333,West
8/15/2023,Clothing,1152.860889,5,314.8052212,North
8/15/2023,Home Goods,982.8728663,14,124.7885423,South
8/15/2023,Sports,940.6847973,14,319.8910635,South
8/15/2023,Books,679.7095448,4,270.1410905,South
8/16/2023,Electronics,916.1295087,14,307.2981498,North
8/16/2023,Clothing,1033.38303,1,362.9853485,West
8/16/2023,Home Goods,1045.73043,18,286.9051651,East
8/16/2023,Sports,1195.793922,8,165.4170382,East
8/16/2023,Books,658.693763,14,209.881844,West
8/17/2023,Electronics,974.9819137,5,127.7521087,West
8/17/2023,Clothing,43.65655719,8,8.140877158,South
8/17/2023,Home Goods,725.1177698,19,104.7543117,South
8/17/2023,Sports,1406.63284,8,518.0928597,West
8/17/2023,Books,1182.522326,6,406.4062414,East
8/18/2023,Electronics,1829.793884,2,516.2591156,West
8/18/2023,Clothing,837.924099,1,162.9557361,East
8/18/2023,Home Goods,596.2504646,11,208.0418398,South
8/18/2023,Sports,1425.559404,16,568.3287227,South
8/18/2023,Books,253.657403,3,87.19274015,South
8/19/2023,Electronics,403.7979469,2,121.8469103,South
8/19/2023,Clothing,922.7619445,8,179.5434806,East
8/19/2023,Home Goods,1404.444355,5,384.1825967,West
8/19/2023,Sports,770.5164277,13,136.3991673,East
8/19/2023,Books,999.9642554,6,127.745565,East
8/20/2023,Electronics,1325.002131,13,400.297083,North
8/20/2023,Clothing,862.1353177,13,306.047519,East
8/20/2023,Home Goods,478.5665081,8,65.88182818,South
8/20/2023,Sports,458.0236083,11,83.98025408,North
8/20/2023,Books,1058.652745,19,370.2374954,East
8/21/2023,Electronics,1354.147263,14,154.9519475,South
8/21/2023,Clothing,1683.520596,11,189.3517702,East
8/21/2023,Home Goods,797.822696,6,236.0636866,West
8/21/2023,Sports,542.4167396,1,213.2291749,West
8/21/2023,Books,1476.951693,7,431.697706,North
8/22/2023,Electronics,1172.221366,4,184.0162958,South
8/22/2023,Clothing,790.2045377,19,295.0637628,South
8/22/2023,Home Goods,1348.737486,16,157.8891706,North
8/22/2023,Sports,845.5122222,4,184.9821514,North
8/22/2023,Books,1261.322719,7,297.9939235,East
8/23/2023,Electronics,1245.438186,13,169.5467336,West
8/23/2023,Clothing,367.9448826,11,143.7915884,South
8/23/2023,Home Goods,957.6332393,1,241.1124146,South
8/23/2023,Sports,1402.084771,3,417.0230064,North
8/23/2023,Books,1092.425698,6,236.1631256,East
8/24/2023,Electronics,990.8843531,6,234.4580424,North
8/24/2023,Clothing,1051.758035,18,167.536395,South
8/24/2023,Home Goods,1153.258897,10,206.1348509,West
8/24/2023,Sports,460.9785961,1,63.63680757,North
8/24/2023,Books,1447.113841,2,161.2459479,West
8/25/2023,Electronics,1649.51682,9,213.7415344,West
8/25/2023,Clothing,1357.164578,19,256.0160382,West
8/25/2023,Home Goods,1037.175228,14,149.8802228,West
8/25/2023,Sports,762.4871948,16,203.9696666,East
8/25/2023,Books,1591.762653,17,409.2406258,South
8/26/2023,Electronics,584.2036173,16,161.2327062,West
8/26/2023,Clothing,812.9271726,2,234.9586645,South
8/26/2023,Home Goods,697.4013057,4,233.6579388,North
8/26/2023,Sports,1178.73634,13,257.2483785,West
8/26/2023,Books,694.7784936,8,236.575751,East
8/27/2023,Electronics,1790.061382,5,184.6414167,South
8/27/2023,Clothing,1159.523465,1,167.8320327,West
8/27/2023,Home Goods,823.0272106,15,233.0099073,East
8/27/2023,Sports,1253.284968,12,145.8442986,East
8/27/2023,Books,946.7738685,6,156.1228531,North
8/28/2023,Electronics,593.3411501,12,67.94279099,South
8/28/2023,Clothing,587.8001358,4,121.0461914,North
8/28/2023,Home Goods,919.2991672,2,319.7135818,South
8/28/2023,Sports,269.7470842,16,97.07866604,East
8/28/2023,Books,546.9309264,19,157.3494224,North
8/29/2023,Electronics,1149.726939,10,302.262568,South
8/29/2023,Clothing,1169.037986,15,336.2141417,East
8/29/2023,Home Goods,883.6900251,15,246.9054101,West
8/29/2023,Sports,875.9153003,15,312.2127682,North
8/29/2023,Books,287.0701431,15,72.25814529,North
8/30/2023,Electronics,898.392598,3,109.0169804,East
8/30/2023,Clothing,1060.071872,9,283.4230447,North
8/30/2023,Home Goods,1002.483782,7,129.7237126,South
8/30/2023,Sports,205.270137,10,78.78088595,South
8/30/2023,Books,1405.450871,8,265.6073685,North
8/31/2023,Electronics,1193.550738,14,207.3844927,North
8/31/2023,Clothing,1223.497426,11,375.8803031,North
8/31/2023,Home Goods,1293.344665,18,390.2239996,East
8/31/2023,Sports,368.3059174,19,73.4195552,West
8/31/2023,Books,207.7306962,1,22.15770784,North
09/01/2023,Electronics,902.9686397,2,101.5193435,South
09/01/2023,Clothing,1459.05856,16,196.1355224,North
09/01/2023,Home Goods,1199.478149,13,180.9427512,West
09/01/2023,Sports,1148.859756,2,317.4404116,North
09/01/2023,Books,839.4049862,18,167.5418285,West
09/02/2023,Electronics,945.0548587,11,333.723927,East
09/02/2023,Clothing,892.9980597,14,346.9161209,North
09/02/2023,Home Goods,849.4647422,19,273.4468368,South
09/02/2023,Sports,588.2603356,19,117.803729,East
09/02/2023,Books,1281.494715,1,448.2457476,East
09/03/2023,Electronics,723.6264666,17,280.1585636,East
09/03/2023,Clothing,924.94365,16,280.0067,South
09/03/2023,Home Goods,679.011953,16,196.8053563,East
09/03/2023,Sports,699.681336,12,223.2347548,South
09/03/2023,Books,914.8945919,8,126.503438,North
09/04/2023,Electronics,825.46539,11,256.0739387,West
09/04/2023,Clothing,647.8360107,13,180.1853438,East
09/04/2023,Home Goods,1222.993639,7,325.3671024,North
09/04/2023,Sports,633.5514811,12,103.2892651,East
09/04/2023,Books,838.983067,7,280.2738669,West
09/05/2023,Electronics,1214.833209,6,241.9562659,North
09/05/2023,Clothing,1412.948935,8,399.9102951,North
09/05/2023,Home Goods,1093.939642,17,153.1019263,North
09/05/2023,Sports,721.4884991,18,162.0854352,East
09/05/2023,Books,1170.327123,6,149.0910628,East
09/06/2023,Electronics,1192.162881,3,140.9977953,East
09/06/2023,Clothing,1036.92346,18,325.9301687,West
09/06/2023,Home Goods,1173.825695,1,186.5071582,North
09/06/2023,Sports,246.7494996,17,88.45956369,East
09/06/2023,Books,487.5444792,19,166.9929865,North
09/07/2023,Electronics,1245.45184,16,235.0469878,North
09/07/2023,Clothing,618.9816734,2,95.54078396,West
09/07/2023,Home Goods,1086.086756,18,208.4468041,North
09/07/2023,Sports,1480.584252,6,421.4131197,West
09/07/2023,Books,1504.148689,11,190.0288374,South
09/08/2023,Electronics,1224.310635,18,226.4794958,West
09/08/2023,Clothing,1284.612075,9,361.5564179,West
09/08/2023,Home Goods,1401.076131,9,263.4869906,North
09/08/2023,Sports,1354.769718,16,270.729405,North
09/08/2023,Books,967.7935628,15,289.2813942,South
09/09/2023,Electronics,1299.82571,13,137.3702877,North
09/09/2023,Clothing,707.9863486,8,206.4110379,East
09/09/2023,Home Goods,1302.140001,14,152.526363,South
09/09/2023,Sports,752.8193539,10,269.3087229,West
09/09/2023,Books,784.2671646,13,237.2156901,South
09/10/2023,Electronics,1603.610239,7,630.1680008,East
09/10/2023,Clothing,1040.851865,14,220.8522582,North
09/10/2023,Home Goods,1228.035513,18,243.8478741,East
09/10/2023,Sports,1316.323634,17,203.6845127,North
09/10/2023,Books,1159.328981,10,368.4734459,East
09/11/2023,Electronics,1486.749502,3,339.3356446,South
09/11/2023,Clothing,1310.459157,19,336.8170373,South
09/11/2023,Home Goods,573.9413148,16,197.219599,North
09/11/2023,Sports,1402.429593,3,496.2318488,North
09/11/2023,Books,792.1735427,19,306.4820926,East
09/12/2023,Electronics,919.8620992,19,160.5729183,West
09/12/2023,Clothing,1138.940582,16,390.2555954,South
09/12/2023,Home Goods,1234.037802,7,440.7603946,South
09/12/2023,Sports,1025.217531,4,147.6400738,West
09/12/2023,Books,881.7018102,14,258.9712629,South
9/13/2023,Electronics,954.4439915,19,183.0758628,West
9/13/2023,Clothing,1112.004568,14,259.7896834,West
9/13/2023,Home Goods,1093.713463,7,356.0557315,West
9/13/2023,Sports,882.2372325,7,123.07745,North
9/13/2023,Books,1207.635852,8,366.2964502,West
9/14/2023,Electronics,1442.21398,13,167.4272518,East
9/14/2023,Clothing,1399.47641,1,339.572755,South
9/14/2023,Home Goods,1161.743235,1,182.1134031,West
9/14/2023,Sports,1293.510981,5,327.6904294,East
9/14/2023,Books,1435.984692,16,500.9702774,West
9/15/2023,Electronics,966.0809608,15,127.1559753,West
9/15/2023,Clothing,1555.564568,17,297.5368158,West
9/15/2023,Home Goods,915.6797086,18,203.5861924,South
9/15/2023,Sports,845.7750842,15,303.4209253,East
9/15/2023,Books,937.4982538,8,289.2709361,South
9/16/2023,Electronics,957.8874823,8,208.7586831,West
9/16/2023,Clothing,1092.2838,17,181.8162984,South
9/16/2023,Home Goods,569.2271428,2,85.51950386,East
9/16/2023,Sports,605.2552551,6,71.9884383,East
9/16/2023,Books,945.5652792,14,341.1149979,South
9/17/2023,Electronics,968.0988992,3,356.7608839,South
9/17/2023,Clothing,701.3789191,17,128.3951199,East
9/17/2023,Home Goods,1548.178451,2,587.1423777,East
9/17/2023,Sports,1268.976596,7,448.8320181,North
9/17/2023,Books,498.3250676,16,106.1056103,North
9/18/2023,Electronics,888.8251713,2,88.94305631,West
9/18/2023,Clothing,595.5858664,2,89.54298705,South
9/18/2023,Home Goods,1178.433579,7,446.2049046,North
9/18/2023,Sports,1110.448509,1,150.7347253,West
9/18/2023,Books,974.8054394,1,307.6636418,North
9/19/2023,Electronics,984.787234,4,369.6421188,South
9/19/2023,Clothing,1375.85279,13,442.6495776,East
9/19/2023,Home Goods,865.5326151,7,298.1947076,North
9/19/2023,Sports,1083.207539,18,429.0246922,West
9/19/2023,Books,993.3163062,6,173.4146163,North
9/20/2023,Electronics,927.9316401,18,119.8981104,North
9/20/2023,Clothing,1274.815397,14,455.9102276,East
9/20/2023,Home Goods,573.654058,19,60.51047617,West
9/20/2023,Sports,844.8588759,6,335.8878049,South
9/20/2023,Books,765.3989522,15,119.0012358,South
9/21/2023,Electronics,772.0890648,3,161.3525926,North
9/21/2023,Clothing,377.3235973,2,132.8176527,South
9/21/2023,Home Goods,974.1790922,16,304.5963175,South
9/21/2023,Sports,687.2266916,15,230.1855009,South
9/21/2023,Books,648.329874,3,188.3216737,East
9/22/2023,Electronics,972.2975911,16,146.4698277,North
9/22/2023,Clothing,612.7633402,8,100.3005917,West
9/22/2023,Home Goods,950.6994382,7,238.732528,South
9/22/2023,Sports,1063.628006,14,410.2998607,South
9/22/2023,Books,634.8151923,19,196.9708448,South
9/23/2023,Electronics,1047.838752,17,263.0112353,South
9/23/2023,Clothing,696.8136488,1,102.2448451,North
9/23/2023,Home Goods,1528.296876,6,516.4704475,South
9/23/2023,Sports,848.9487514,13,328.2841018,West
9/23/2023,Books,971.6128622,1,109.7242723,North
9/24/2023,Electronics,1010.117618,1,254.9966324,South
9/24/2023,Clothing,1564.924676,16,520.4475655,South
9/24/2023,Home Goods,1187.184983,2,279.0890791,North
9/24/2023,Sports,1390.148246,7,509.1288417,West
9/24/2023,Books,1141.321984,9,228.7628265,South
9/25/2023,Electronics,1065.50393,6,220.332715,East
9/25/2023,Clothing,1161.208084,17,264.5223375,East
9/25/2023,Home Goods,1277.323056,15,242.6521386,West
9/25/2023,Sports,1041.465139,15,341.3852496,West
9/25/2023,Books,1207.516324,17,190.7247914,East
9/26/2023,Electronics,842.6012779,4,215.0217725,North
9/26/2023,Clothing,1148.096454,15,183.4700003,West
9/26/2023,Home Goods,890.3482189,5,185.2976794,North
9/26/2023,Sports,954.6102339,6,153.353189,West
9/26/2023,Books,864.4151884,17,146.5008332,North
9/27/2023,Electronics,763.1984483,2,167.2789363,West
9/27/2023,Clothing,888.4426353,17,118.5593881,South
9/27/2023,Home Goods,781.4615135,16,214.4871644,South
9/27/2023,Sports,1095.857401,10,285.3259431,South
9/27/2023,Books,1496.085181,10,224.2165036,North
9/28/2023,Electronics,612.7847441,14,200.9609782,East
9/28/2023,Clothing,1128.805071,4,435.2883823,West
9/28/2023,Home Goods,1501.474885,12,172.4920962,East
9/28/2023,Sports,1527.909158,15,252.0649121,East
9/28/2023,Books,1090.510003,14,423.6252077,South
9/29/2023,Electronics,1052.660869,3,216.3165049,South
9/29/2023,Clothing,456.7607198,12,156.9164983,East
9/29/2023,Home Goods,1144.919008,3,263.4553658,East
9/29/2023,Sports,1137.090209,14,366.6981592,West
9/29/2023,Books,1393.870796,1,160.8234712,South
9/30/2023,Electronics,952.377482,8,309.2264401,West
9/30/2023,Clothing,814.8594475,6,236.6541228,West
9/30/2023,Home Goods,657.6128786,14,123.350652,South
9/30/2023,Sports,1197.118021,13,256.3563186,East
9/30/2023,Books,973.7694014,17,359.6973341,West
10/01/2023,Electronics,1164.495888,1,363.5366043,West
10/01/2023,Clothing,1342.842892,16,134.6643467,South
10/01/2023,Home Goods,1371.50885,10,539.2569086,East
10/01/2023,Sports,679.2368029,16,180.1323352,West
10/01/2023,Books,524.9050525,14,147.0130046,West
10/02/2023,Electronics,1235.045896,14,336.0176823,South
10/02/2023,Clothing,1132.787257,12,333.6504416,South
10/02/2023,Home Goods,601.4261027,18,119.2945824,East
10/02/2023,Sports,996.5964431,19,156.984734,West
10/02/2023,Books,876.3337765,11,109.7864907,East
10/03/2023,Electronics,1274.04212,5,196.8972163,West
10/03/2023,Clothing,1161.649367,5,157.6729463,East
10/03/2023,Home Goods,1220.823645,6,199.633671,North
10/03/2023,Sports,1204.355695,6,430.4132094,West
10/03/2023,Books,1150.605781,3,220.7786586,East
10/04/2023,Electronics,1099.972011,12,140.5923102,South
10/04/2023,Clothing,1050.953409,9,364.1474436,North
10/04/2023,Home Goods,889.8788782,19,217.7375217,East
10/04/2023,Sports,788.5533487,4,120.1573584,South
10/04/2023,Books,1437.407583,4,395.0080039,East
10/05/2023,Electronics,551.1402538,2,75.18901793,South
10/05/2023,Clothing,617.6521353,19,152.0434744,North
10/05/2023,Home Goods,1113.865091,12,275.0531233,West
10/05/2023,Sports,793.4235926,4,126.3660142,West
10/05/2023,Books,874.812368,16,136.2372301,North
10/06/2023,Electronics,1042.465234,16,241.137895,North
10/06/2023,Clothing,273.0860503,12,55.7370542,East
10/06/2023,Home Goods,926.3004172,9,183.7457659,South
10/06/2023,Sports,1258.490399,6,139.709906,West
10/06/2023,Books,1254.88584,6,333.604452,South
10/07/2023,Electronics,866.8424949,6,212.8145102,South
10/07/2023,Clothing,644.8672148,6,183.3072933,South
10/07/2023,Home Goods,1377.005742,7,337.434466,East
10/07/2023,Sports,1210.44906,12,208.1318568,East
10/07/2023,Books,1238.082606,10,311.3448862,West
10/08/2023,Electronics,1049.382354,11,354.2512157,North
10/08/2023,Clothing,987.4788603,8,345.8637129,North
10/08/2023,Home Goods,1113.913157,1,393.4319456,South
10/08/2023,Sports,1525.183225,15,345.4750256,South
10/08/2023,Books,1300.198812,18,259.6861182,West
10/09/2023,Electronics,1097.109533,8,144.8042899,West
10/09/2023,Clothing,849.0529287,17,331.0306996,South
10/09/2023,Home Goods,576.5301534,4,147.0084308,North
10/09/2023,Sports,680.7335469,19,207.9997377,South
10/09/2023,Books,1298.563367,19,208.340437,East
10/10/2023,Electronics,710.9249666,2,83.08387315,West
10/10/2023,Clothing,653.5402061,18,244.3196276,North
10/10/2023,Home Goods,680.906237,8,182.3231578,South
10/10/2023,Sports,791.6551372,12,294.3928401,West
10/10/2023,Books,968.6971621,12,120.0356458,North
10/11/2023,Electronics,1117.992115,7,424.5798796,West
10/11/2023,Clothing,917.746746,9,203.6709108,North
10/11/2023,Home Goods,972.7215482,13,286.5685208,South
10/11/2023,Sports,707.3859294,14,136.4600606,South
10/11/2023,Books,1280.810696,7,420.2596315,West
10/12/2023,Electronics,1272.943067,4,416.170057,North
10/12/2023,Clothing,560.619381,4,94.03653779,South
10/12/2023,Home Goods,513.6641569,17,203.1009293,West
10/12/2023,Sports,902.282267,13,125.512822,West
10/12/2023,Books,1119.533159,10,123.5174134,West
10/13/2023,Electronics,1131.169329,5,215.5361836,North
10/13/2023,Clothing,1023.926958,3,143.4610712,South
10/13/2023,Home Goods,742.2300574,2,241.5416974,South
10/13/2023,Sports,1409.941853,11,537.8284554,West
10/13/2023,Books,984.44045,1,161.9864141,North
10/14/2023,Electronics,1178.647269,6,227.5875173,North
10/14/2023,Clothing,823.0315731,19,142.1187442,South
10/14/2023,Home Goods,1405.321868,12,241.2998925,North
10/14/2023,Sports,1265.857357,3,369.7749394,North
10/14/2023,Books,797.1276375,9,221.5352076,North
10/15/2023,Electronics,671.6905607,9,94.03892208,South
10/15/2023,Clothing,747.8177718,12,126.4679442,South
10/15/2023,Home Goods,1224.984991,10,258.2344789,West
10/15/2023,Sports,652.5142011,3,178.2439255,South
10/15/2023,Books,495.5268701,7,52.02940036,South
10/16/2023,Electronics,735.7737731,17,135.8931118,West
10/16/2023,Clothing,1539.617506,7,272.3951464,North
10/16/2023,Home Goods,1321.109548,15,278.0605747,West
10/16/2023,Sports,1381.567727,16,312.5395895,South
10/16/2023,Books,967.9972954,16,252.4988187,North
10/17/2023,Electronics,1344.777805,15,313.4260231,West
10/17/2023,Clothing,292.7997326,4,95.76843814,North
10/17/2023,Home Goods,845.5154408,18,303.44525,East
10/17/2023,Sports,714.7413144,4,259.6832604,East
10/17/2023,Books,946.3434635,15,328.2022061,West
10/18/2023,Electronics,441.4149595,18,155.3056606,East
10/18/2023,Clothing,1033.69635,13,163.1203013,South
10/18/2023,Home Goods,1548.987901,19,374.0618501,East
10/18/2023,Sports,1033.619913,12,126.7119096,East
10/18/2023,Books,947.3864632,10,224.5487606,North
10/19/2023,Electronics,1147.451694,13,132.8112376,South
10/19/2023,Clothing,1544.02231,19,395.9881374,North
10/19/2023,Home Goods,897.1363415,17,165.5642699,North
10/19/2023,Sports,965.878428,17,321.0055239,North
10/19/2023,Books,1021.559249,8,233.4319481,East
10/20/2023,Electronics,1154.516388,13,379.3359494,North
10/20/2023,Clothing,476.7273619,11,124.2650613,South
10/20/2023,Home Goods,1019.386309,1,342.0621765,East
10/20/2023,Sports,499.8530988,16,194.2516865,East
10/20/2023,Books,1019.955482,5,145.6948181,South
10/21/2023,Electronics,810.3817726,15,149.7302533,North
10/21/2023,Clothing,1166.186814,13,135.8489761,North
10/21/2023,Home Goods,1257.345652,3,156.8810884,East
10/21/2023,Sports,752.5900419,13,133.688381,West
10/21/2023,Books,1400.04655,12,176.532018,North
10/22/2023,Electronics,1547.047441,6,310.1265246,North
10/22/2023,Clothing,928.6297745,17,346.2661863,North
10/22/2023,Home Goods,1176.737184,7,318.9598968,South
10/22/2023,Sports,1050.56749,10,402.0641885,North
10/22/2023,Books,1556.994231,17,255.2577381,South
10/23/2023,Electronics,855.4702087,7,222.4197429,West
10/23/2023,Clothing,844.7241843,5,215.0246328,North
10/23/2023,Home Goods,910.5221538,19,258.0442518,North
10/23/2023,Sports,1093.360394,17,403.1415558,West
10/23/2023,Books,1103.560533,9,369.1784618,West
10/24/2023,Electronics,1053.213751,19,212.1114201,West
10/24/2023,Clothing,370.0380303,1,57.81893703,North
10/24/2023,Home Goods,484.8814155,7,122.8341102,South
10/24/2023,Sports,1009.69907,16,393.8740699,East
10/24/2023,Books,1291.627246,17,349.7234974,West
10/25/2023,Electronics,1391.030032,8,382.4382894,South
10/25/2023,Clothing,667.5258542,6,119.3172442,North
10/25/2023,Home Goods,1478.22464,9,256.0264243,East
10/25/2023,Sports,1331.505532,14,272.1804844,West
10/25/2023,Books,1655.733944,7,645.7141609,North
10/26/2023,Electronics,836.9221229,16,268.6034201,South
10/26/2023,Clothing,771.3714145,4,267.3000387,North
10/26/2023,Home Goods,592.4277954,12,227.8217215,West
10/26/2023,Sports,676.0791036,18,68.9864117,West
10/26/2023,Books,979.5629724,10,251.5018554,West
10/27/2023,Electronics,1109.191189,17,191.3137211,South
10/27/2023,Clothing,976.1418197,2,116.3838403,South
10/27/2023,Home Goods,281.8947545,13,90.73469176,South
10/27/2023,Sports,1481.964216,6,523.3465622,South
10/27/2023,Books,730.7299945,3,278.6622319,South
10/28/2023,Electronics,830.0467014,7,146.2504322,South
10/28/2023,Clothing,663.9449684,4,84.23457019,West
10/28/2023,Home Goods,776.4029549,5,245.9049956,North
10/28/2023,Sports,796.0800317,13,167.1797234,West
10/28/2023,Books,569.9422083,5,68.62742194,South
10/29/2023,Electronics,368.4666436,3,66.338132,West
10/29/2023,Clothing,743.0048106,14,262.621905,East
10/29/2023,Home Goods,957.3665617,6,293.1172103,West
10/29/2023,Sports,1193.870239,2,122.9068707,West
10/29/2023,Books,617.5025648,2,122.7680196,East
10/30/2023,Electronics,950.4977916,11,326.4846846,East
10/30/2023,Clothing,1324.805055,12,421.4278514,West
10/30/2023,Home Goods,1048.265315,13,392.6063224,North
10/30/2023,Sports,723.2222,8,165.8805186,West
10/30/2023,Books,939.8576173,5,240.1185047,South
10/31/2023,Electronics,469.8968905,7,71.54039551,South
10/31/2023,Clothing,1097.277639,8,118.6424206,North
10/31/2023,Home Goods,1683.472921,7,318.0643745,South
10/31/2023,Sports,1005.23664,2,178.3614419,North
10/31/2023,Books,596.7691551,12,83.53889574,North
11/01/2023,Electronics,629.8681475,14,209.5969254,South
11/01/2023,Clothing,950.577721,15,278.6831396,North
11/01/2023,Home Goods,1478.392192,1,351.131516,East
11/01/2023,Sports,999.1839415,5,110.2230356,South
11/01/2023,Books,431.0732872,15,60.36099421,West
11/02/2023,Electronics,997.7251336,12,337.7334109,North
11/02/2023,Clothing,1057.447856,2,383.9997833,South
